,Brand,no_of_rear_camera,rear_camera_1_pixels,rear_camera_2_pixels,rear_camera_3_pixels,rear_camera_4_pixels,rear_camera_5_pixels,no_of_front_camera,front_camera_1_pixels,front_camera_2_pixels,Release_year,Screen-size,operationg_system,Internal_storage(GB),WiFi,Bluetooth,Battery(mah),RAM,Touchscreen,Form-factor,Processor,GPS,Resolution,Accelerometer,Proximity_sensor,Ambient_light_sensor,Expandable_storage,Rear_flash,Proceesor_make,Height,Breadth,Width,Price_in_India,Weight,Compass/magnetometer,Headphones,Gyroscope,Expandable_storage_type,4G_or_3G,Simtype,GSM/CDMA,Expandable_storage(GB)
4257,Samsung,1,8.0,,,,,1,5.0,,2015.0,5.0,Android,16.0,Yes,Yes,2400.0,1536.0,Yes,Touchscreen,quad-core,Yes,720.0,Yes,Yes,No,Yes,LED,,141.6,70.2,7.3,9990.0,140.0,No,Yes,No,microSD,3G,,GSM,64.0
4258,Samsung,1,8.0,,,,,1,5.0,,2015.0,5.0,Android,16.0,Yes,Yes,2400.0,1536.0,Yes,Touchscreen,quad-core,Yes,720.0,Yes,Yes,No,Yes,LED,,141.6,70.2,7.3,16990.0,140.0,No,Yes,No,microSD,3G,,GSM,64.0
4259,Xolo,1,8.0,,,,,1,2.0,,2014.0,5.0,Android,4.0,Yes,Yes,2000.0,1024.0,Yes,Touchscreen,quad-core,Yes,540.0,No,No,Yes,Yes,LED,Qualcomm Snapdragon,143.0,73.0,9.3,4499.0,,No,Yes,No,microSD,3G,Regular,GSM,32.0
4260,Honor,2,16.0,2.0,,,,1,16.0,,2018.0,6.3,Android,64.0,Yes,Yes,3750.0,4096.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,LED,HiSilicon Kirin,157.91,74.27,7.48,15990.0,176.0,Yes,,Yes,microSD,4G,Nano-SIM,GSM,256.0
4261,Samsung,4,64.0,12.0,5.0,5.0,,1,32.0,,2021.0,6.7,Android,128.0,Yes,Yes,7000.0,8192.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,Yes,Samsung Exynos,163.9,76.3,9.5,,218.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,1000.0
4262,Honor,2,16.0,2.0,,,,1,16.0,,2018.0,6.3,Android,64.0,Yes,Yes,3750.0,4096.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,LED,HiSilicon Kirin,157.91,74.27,7.48,13999.0,176.0,Yes,,Yes,microSD,4G,Nano-SIM,GSM,256.0
4263,Honor,2,16.0,2.0,,,,1,16.0,,2018.0,6.3,Android,64.0,Yes,Yes,3750.0,4096.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,LED,HiSilicon Kirin,157.91,74.27,7.48,12999.0,176.0,Yes,,Yes,microSD,4G,Nano-SIM,GSM,256.0
4264,Huawei,1,12.0,,,,,1,8.0,,2016.0,5.2,Android,32.0,Yes,Yes,3000.0,3072.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,Dual LED,HiSilicon Kirin,145.0,70.9,6.95,20990.0,144.0,Yes,Yes,Yes,microSD,,,,256.0
4265,Huawei,1,12.0,,,,,1,8.0,,2016.0,5.2,Android,32.0,Yes,Yes,3000.0,3072.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,Dual LED,HiSilicon Kirin,145.0,70.9,6.95,12990.0,144.0,Yes,Yes,Yes,microSD,,,,256.0
4266,Panasonic,1,8.0,,,,,1,5.0,,2017.0,5.0,Android,16.0,Yes,Yes,2200.0,1024.0,Yes,Touchscreen,quad-core,Yes,720.0,Yes,Yes,Yes,Yes,,MediaTek,143.0,71.2,7.95,4499.0,133.0,No,Yes,No,microSD,4G,,GSM,128.0
4267,Wickedleak,1,13.0,,,,,1,5.0,,2014.0,5.2,Android,8.0,Yes,Yes,,2048.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,No,Yes,LED,MediaTek,142.0,72.5,8.1,13990.0,,No,Yes,No,microSD,3G,Micro-SIM,GSM,32.0
4268,Infinix,4,64.0,2.0,2.0,,,2,16.0,2.0,2020.0,6.95,Android,128.0,Yes,Yes,5200.0,6144.0,Yes,Touchscreen,octa-core,Yes,720.0,Yes,Yes,Yes,Yes,Yes,MediaTek Helio,175.3,78.76,8.95,,,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,2000.0
4269,Intex,1,5.0,,,,,1,2.0,,2016.0,4.5,Android,4.0,Yes,Yes,1700.0,512.0,Yes,Touchscreen,dual-core,Yes,480.0,Yes,Yes,Yes,Yes,LED,MediaTek,136.0,67.5,8.7,3800.0,133.0,No,Yes,No,microSD,3G,Regular,GSM,32.0
4270,Archos,1,8.0,,,,,1,5.0,,,5.0,Android,16.0,Yes,Yes,2000.0,1024.0,Yes,Touchscreen,octa-core,Yes,720.0,Yes,Yes,No,Yes,LED,MediaTek,143.0,72.5,7.2,19899.0,125.0,Yes,Yes,No,microSD,3G,Micro-SIM,GSM,64.0
4271,BQ,1,8.0,,,,,1,5.0,,,4.5,Ubuntu,8.0,Yes,Yes,2150.0,1024.0,Yes,Touchscreen,quad-core,Yes,540.0,Yes,Yes,Yes,Yes,Dual LED,,137.0,67.0,9.0,,123.0,No,Yes,Yes,microSD,3G,Micro-SIM,GSM,32.0
4272,Alcatel,1,13.0,,,,,1,5.0,,2016.0,5.5,Android,8.0,Yes,Yes,5000.0,1024.0,Yes,Touchscreen,e,Yes,720.0,Yes,Yes,Yes,Yes,Yes,,152.0,78.3,9.9,,202.0,No,Yes,No,microSD,3G,Micro-SIM,GSM,32.0
4273,Huawei,1,16.0,,,,,2,16.0,24.0,2018.0,5.84,Android,64.0,Yes,Yes,3000.0,4096.0,Yes,Touchscreen,octa-core,,1080.0,Yes,Yes,Yes,Yes,LED,HiSilicon Kirin,148.6,71.2,7.4,45251.0,145.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,256.0
4274,Intex,1,8.0,,,,,1,5.0,,2015.0,5.0,Android,8.0,Yes,Yes,2000.0,1024.0,Yes,Touchscreen,quad-core,Yes,720.0,Yes,Yes,Yes,Yes,LED,Spreadtrum,142.0,71.5,8.95,5598.0,,No,Yes,Yes,microSD,3G,Regular,GSM,32.0
4275,Intex,1,8.0,,,,,1,5.0,,2017.0,5.0,Android,16.0,Yes,Yes,2500.0,2048.0,Yes,Touchscreen,quad-core,Yes,720.0,Yes,Yes,Yes,Yes,LED,Spreadtrum,,,,4970.0,,No,Yes,Yes,microSD,4G,Micro-SIM,GSM,32.0
4276,Samsung,4,64.0,8.0,2.0,2.0,,1,20.0,,2021.0,6.4,Android,128.0,Yes,Yes,6000.0,6144.0,Yes,Touchscreen,octa-core,Yes,,Yes,Yes,Yes,Yes,Yes,MediaTek Helio,159.3,74.0,9.3,16895.0,196.0,,Yes,,microSD,4G,Nano-SIM,GSM,
4277,Samsung,4,64.0,8.0,2.0,2.0,,1,20.0,,2021.0,6.4,Android,128.0,Yes,Yes,6000.0,6144.0,Yes,Touchscreen,octa-core,Yes,,Yes,Yes,Yes,Yes,Yes,MediaTek Helio,159.3,74.0,9.3,17990.0,196.0,,Yes,,microSD,4G,Nano-SIM,GSM,
4278,Samsung,4,64.0,8.0,2.0,2.0,,1,20.0,,2021.0,6.4,Android,128.0,Yes,Yes,6000.0,6144.0,Yes,Touchscreen,octa-core,Yes,,Yes,Yes,Yes,Yes,Yes,MediaTek Helio,159.3,74.0,9.3,15499.0,196.0,,Yes,,microSD,4G,Nano-SIM,GSM,
4279,Samsung,4,64.0,8.0,2.0,2.0,,1,20.0,,2021.0,6.4,Android,128.0,Yes,Yes,6000.0,6144.0,Yes,Touchscreen,octa-core,Yes,,Yes,Yes,Yes,Yes,Yes,MediaTek Helio,159.3,74.0,9.3,15499.0,196.0,,Yes,,microSD,4G,Nano-SIM,GSM,
4280,Samsung,4,64.0,8.0,2.0,2.0,,1,20.0,,2021.0,6.4,Android,128.0,Yes,Yes,6000.0,6144.0,Yes,Touchscreen,octa-core,Yes,,Yes,Yes,Yes,Yes,Yes,MediaTek Helio,159.3,74.0,9.3,13969.0,196.0,,Yes,,microSD,4G,Nano-SIM,GSM,
4281,Samsung,4,64.0,8.0,2.0,2.0,,1,20.0,,2021.0,6.4,Android,128.0,Yes,Yes,6000.0,6144.0,Yes,Touchscreen,octa-core,Yes,,Yes,Yes,Yes,Yes,Yes,MediaTek Helio,159.3,74.0,9.3,13499.0,196.0,,Yes,,microSD,4G,Nano-SIM,GSM,
4282,Realme,4,48.0,8.0,2.0,2.0,,1,16.0,,2019.0,6.3,Android,64.0,Yes,Yes,4035.0,4096.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,Yes,Qualcomm Snapdragon,157.0,74.2,8.9,,184.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,256.0
4283,Vivo,3,64.0,8.0,2.0,,,1,32.0,,2022.0,6.62,Android,256.0,Yes,Yes,4500.0,12288.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,,Yes,Qualcomm Snapdragon,161.09,74.31,7.99,,197.0,Yes,,Yes,,4G,Nano-SIM,GSM,
4284,Oppo,1,13.0,,,,,1,5.0,,,5.9,Android,16.0,Yes,Yes,3000.0,2048.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,LED,MediaTek,156.8,81.0,8.0,,195.0,Yes,Yes,No,microSD,4G,Micro-SIM,GSM,128.0
4285,Oppo,1,8.0,,,,,1,5.0,,2015.0,5.0,Android,16.0,Yes,Yes,2420.0,2048.0,Yes,Touchscreen,quad-core,Yes,720.0,Yes,Yes,Yes,Yes,LED,Qualcomm Snapdragon,143.4,71.2,7.65,,160.0,No,Yes,Yes,microSD,4G,Micro-SIM,GSM,128.0
4286,Intex,1,2.0,,,,,1,,,2016.0,4.0,Android,4.0,Yes,Yes,1300.0,512.0,Yes,Touchscreen,quad-core,Yes,480.0,Yes,Yes,No,Yes,LED,Spreadtrum,125.2,63.4,9.9,2499.0,114.0,No,Yes,Yes,microSD,3G,Regular,GSM,32.0
4287,ZTE,1,13.0,,,,,1,8.0,,2015.0,5.5,Android,32.0,Yes,Yes,3000.0,3072.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,Dual LED,Qualcomm Snapdragon,153.9,73.6,9.3,,172.9,Yes,Yes,No,microSD,4G,Regular,GSM,128.0
4288,Celkon,1,2.0,,,,,1,,,2015.0,3.5,Android,0.5,Yes,Yes,1200.0,256.0,Yes,Touchscreen,one-core,No,320.0,Yes,Yes,Yes,Yes,Yes,Spreadtrum,114.5,62.3,10.4,2349.0,95.5,No,Yes,No,microSD,3G,Regular,GSM,32.0
4289,Obi,1,8.0,,,,,1,2.0,,2014.0,5.0,Android,8.0,Yes,Yes,1800.0,1024.0,Yes,Touchscreen,octa-core,Yes,720.0,Yes,Yes,No,Yes,LED,MediaTek,145.0,75.0,8.4,1197.0,,No,Yes,No,microSD,3G,Regular,GSM,32.0
4290,Xiaomi,4,64.0,2.0,8.0,2.0,,2,20.0,2.0,2019.0,6.67,Android,64.0,Yes,Yes,4500.0,6144.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,Yes,Qualcomm Snapdragon,165.3,76.6,8.79,,208.0,Yes,Yes,,microSD,4G,Nano-SIM,GSM,256.0
4291,Infinix,2,13.0,,,,,1,8.0,,2021.0,6.82,Android,128.0,Yes,Yes,6000.0,4096.0,Yes,Touchscreen,octa-core,Yes,1640.0,Yes,Yes,Yes,Yes,Yes,MediaTek Helio,171.8,77.96,8.9,,,Yes,Yes,,microSD,4G,Nano-SIM,GSM,512.0
4292,Vivo,2,48.0,2.0,,,,1,8.0,,2021.0,6.58,Android,128.0,Yes,Yes,5000.0,8192.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,,Yes,Qualcomm Snapdragon,164.15,75.35,8.4,24990.0,185.5,Yes,Yes,Yes,,4G,Nano-SIM,GSM,
4293,Sony,1,,,,,,1,5.0,,2015.0,5.2,Android,32.0,Yes,Yes,2930.0,3072.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,LED,Qualcomm Snapdragon,146.3,71.9,6.9,18190.0,144.0,Yes,Yes,No,microSD,4G,Micro-SIM,GSM,128.0
4294,Realme,4,48.0,8.0,2.0,2.0,,1,16.0,,2020.0,6.5,Android,64.0,Yes,Yes,4500.0,6144.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,,MediaTek Helio,162.3,75.4,9.4,14999.0,191.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,256.0
4295,Realme,4,48.0,8.0,2.0,2.0,,1,16.0,,2020.0,6.5,Android,64.0,Yes,Yes,4500.0,6144.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,,MediaTek Helio,162.3,75.4,9.4,14999.0,191.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,256.0
4296,Intex,1,2.0,,,,,1,,,2014.0,3.5,Android,2.0,Yes,Yes,1300.0,256.0,Yes,Touchscreen,one-core,Yes,320.0,Yes,Yes,Yes,Yes,LED,Spreadtrum,115.1,62.0,9.5,999.0,104.0,No,Yes,Yes,microSD,3G,Regular,GSM,32.0
4297,Intex,1,8.0,,,,,1,5.0,,2016.0,5.0,Android,16.0,Yes,Yes,3000.0,2048.0,Yes,Touchscreen,quad-core,Yes,720.0,Yes,Yes,Yes,Yes,LED,MediaTek,145.3,72.0,8.6,6999.0,150.0,No,,Yes,microSD,4G,Micro-SIM,GSM,32.0
4298,Oppo,2,13.0,2.0,,,,1,8.0,,2018.0,6.2,Android,32.0,Yes,Yes,4230.0,4096.0,Yes,Touchscreen,octa-core,Yes,720.0,Yes,Yes,Yes,Yes,LED,Qualcomm Snapdragon,156.2,75.6,8.2,11990.0,168.0,Yes,Yes,,microSD,4G,Nano-SIM,GSM,256.0
4299,Oppo,2,13.0,2.0,,,,1,8.0,,2018.0,6.2,Android,32.0,Yes,Yes,4230.0,4096.0,Yes,Touchscreen,octa-core,Yes,720.0,Yes,Yes,Yes,Yes,LED,Qualcomm Snapdragon,156.2,75.6,8.2,12990.0,168.0,Yes,Yes,,microSD,4G,Nano-SIM,GSM,256.0
4300,Poco,3,64.0,8.0,2.0,,,1,16.0,,2021.0,6.6,Android,256.0,Yes,Yes,5000.0,8192.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,,Yes,MediaTek Dimensity,163.3,75.9,8.9,,193.0,Yes,Yes,Yes,,4G,Nano-SIM,GSM,
4301,OnePlus,1,13.0,,,,,1,5.0,,2015.0,5.5,OxygenOS,64.0,Yes,Yes,3300.0,4096.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,No,Dual LED,Qualcomm Snapdragon,151.8,74.9,9.85,19999.0,175.0,Yes,Yes,Yes,,4G,Nano-SIM,GSM,
4302,Gionee,1,5.0,,,,,1,,,2015.0,4.5,Android,16.0,Yes,Yes,2000.0,1024.0,Yes,Touchscreen,quad-core,Yes,480.0,No,No,No,Yes,,MediaTek,,,,3299.0,,No,Yes,No,microSD,3G,Regular,GSM,32.0
4303,Realme,4,13.0,8.0,2.0,2.0,,1,8.0,,2020.0,6.5,Android,32.0,Yes,Yes,6000.0,3072.0,Yes,Touchscreen,octa-core,Yes,720.0,Yes,Yes,Yes,Yes,Yes,Qualcomm Snapdragon,,,,11999.0,,Yes,Yes,,microSD,4G,Nano-SIM,GSM,256.0
4304,Realme,4,13.0,8.0,2.0,2.0,,1,8.0,,2020.0,6.5,Android,32.0,Yes,Yes,6000.0,3072.0,Yes,Touchscreen,octa-core,Yes,720.0,Yes,Yes,Yes,Yes,Yes,Qualcomm Snapdragon,,,,11999.0,,Yes,Yes,,microSD,4G,Nano-SIM,GSM,256.0
4305,Vivo,2,64.0,2.0,,,,1,16.0,,2023.0,6.38,Android,128.0,Yes,Yes,4500.0,6144.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,Yes,Qualcomm Snapdragon,158.91,73.53,7.8,18999.0,170.0,,,,microSD,4G,Nano-SIM,GSM,1000.0
4306,Realme,4,13.0,8.0,2.0,2.0,,1,8.0,,2020.0,6.5,Android,32.0,Yes,Yes,6000.0,3072.0,Yes,Touchscreen,octa-core,Yes,720.0,Yes,Yes,Yes,Yes,Yes,Qualcomm Snapdragon,,,,12999.0,,Yes,Yes,,microSD,4G,Nano-SIM,GSM,256.0
4307,Gionee,1,13.0,,,,,1,13.0,,2016.0,5.5,Android,64.0,Yes,Yes,3000.0,4096.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,Dual LED,MediaTek Helio,154.2,76.4,7.4,,168.0,No,Yes,Yes,microSD,4G,Nano-SIM,GSM,128.0
4308,Realme,4,13.0,8.0,2.0,2.0,,1,8.0,,2020.0,6.5,Android,32.0,Yes,Yes,6000.0,3072.0,Yes,Touchscreen,octa-core,Yes,720.0,Yes,Yes,Yes,Yes,Yes,Qualcomm Snapdragon,,,,12999.0,,Yes,Yes,,microSD,4G,Nano-SIM,GSM,256.0
4309,Vivo,2,48.0,2.0,,,,1,8.0,,2021.0,6.58,Android,128.0,Yes,Yes,5000.0,8192.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,,Yes,Qualcomm Snapdragon,164.15,75.35,8.4,19990.0,185.5,Yes,Yes,Yes,,4G,Nano-SIM,GSM,
4310,Huawei,3,48.0,8.0,2.0,,,1,16.0,,2020.0,6.5,Android,128.0,Yes,Yes,4000.0,6144.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,,Yes,Yes,Yes,MediaTek Dimensity,160.0,75.32,8.35,,192.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,256.0
4311,Micromax,1,8.0,,,,,1,5.0,,2017.0,5.0,Android,16.0,Yes,Yes,2500.0,2048.0,Yes,Touchscreen,quad-core,Yes,720.0,Yes,Yes,Yes,Yes,Yes,MediaTek,143.0,71.0,8.3,6930.0,150.0,No,Yes,No,microSD,4G,,,32.0
4312,Micromax,1,8.0,,,,,1,5.0,,2017.0,5.0,Android,16.0,Yes,Yes,2500.0,2048.0,Yes,Touchscreen,quad-core,Yes,720.0,Yes,Yes,Yes,Yes,Yes,MediaTek,143.0,71.0,8.3,4490.0,150.0,No,Yes,No,microSD,4G,,,32.0
4313,Black Shark,3,64.0,13.0,5.0,,,1,20.0,,2020.0,7.1,Android,256.0,Yes,Yes,5000.0,8192.0,Yes,Touchscreen,octa-core,Yes,1440.0,Yes,Yes,Yes,No,Yes,,177.79,83.29,10.1,,253.0,Yes,Yes,Yes,,4G,Nano-SIM,GSM,
4314,Celkon,1,,,,,,1,2.0,,2017.0,4.0,Android,8.0,Yes,Yes,1500.0,1024.0,Yes,Touchscreen,quad-core,No,480.0,Yes,Yes,No,Yes,LED,,122.0,64.0,11.0,4343.0,119.0,No,Yes,No,microSD,4G,,GSM,32.0
4315,Reach,1,,,,,,1,,,2016.0,4.0,Android,8.0,Yes,Yes,2000.0,1024.0,Yes,Touchscreen,quad-core,No,480.0,No,No,No,Yes,LED,,118.7,64.3,9.8,2250.0,105.2,No,Yes,No,microSD,3G,Regular,GSM,32.0
4316,Honor,1,13.0,,,,,1,8.0,,2020.0,6.09,Android,64.0,Yes,Yes,3020.0,3072.0,Yes,Touchscreen,octa-core,Yes,720.0,Yes,Yes,Yes,Yes,LED,MediaTek Helio,156.28,73.5,8.0,,150.0,,Yes,,microSD,4G,Nano-SIM,GSM,512.0
4317,Huawei,2,13.0,2.0,,,,1,8.0,,2022.0,6.3,HarmonyOS,128.0,Yes,Yes,5000.0,6144.0,Yes,Touchscreen,octa-core,Yes,720.0,Yes,Yes,Yes,Yes,LED,HiSilicon Kirin,,,,,,,Yes,,microSD,4G,Nano-SIM,GSM,512.0
4318,Intex,1,2.0,,,,,1,,,2015.0,3.5,Android,0.5,Yes,Yes,1100.0,256.0,Yes,Touchscreen,one-core,No,320.0,Yes,Yes,Yes,Yes,Yes,Spreadtrum,115.9,62.0,11.8,2499.0,100.0,No,Yes,No,microSD,3G,Regular,GSM,32.0
4319,Xiaomi,1,12.0,,,,,1,8.0,,2017.0,5.15,Android,64.0,Yes,Yes,2860.0,3072.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,LED,Xiaomi Surge,144.38,69.68,7.09,,135.0,No,Yes,Yes,,4G,Micro-SIM,GSM,
4320,Realme,4,48.0,8.0,2.0,2.0,,1,16.0,,2020.0,6.5,Android,64.0,Yes,Yes,4500.0,6144.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,,MediaTek Helio,162.3,75.4,9.4,16999.0,191.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,256.0
4321,Realme,4,48.0,8.0,2.0,2.0,,1,16.0,,2020.0,6.5,Android,64.0,Yes,Yes,4500.0,6144.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,,MediaTek Helio,162.3,75.4,9.4,16999.0,191.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,256.0
4322,Lava,1,5.0,,,,,1,,,2015.0,4.5,Android,8.0,Yes,Yes,2000.0,1024.0,Yes,Touchscreen,quad-core,Yes,480.0,No,Yes,No,Yes,,,134.0,66.0,9.15,5250.0,132.0,No,,No,microSD,3G,Regular,GSM,32.0
4323,Intex,1,8.0,,,,,1,2.0,,2014.0,5.0,Android,4.0,Yes,Yes,1500.0,512.0,Yes,Touchscreen,quad-core,Yes,540.0,Yes,Yes,No,Yes,Yes,MediaTek,135.0,68.5,8.9,4940.0,,No,Yes,No,microSD,3G,Regular,GSM,32.0
4324,Alcatel,1,8.0,,,,,1,5.0,,2016.0,5.0,Android,8.0,Yes,Yes,2000.0,1024.0,Yes,Touchscreen,quad-core,Yes,720.0,Yes,Yes,Yes,Yes,LED,,142.5,71.5,8.6,4999.0,145.0,No,Yes,Yes,microSD,4G,Regular,GSM,32.0
4325,Obi,1,5.0,,,,,1,2.0,,2014.0,4.0,Android,4.0,Yes,Yes,1500.0,512.0,Yes,Touchscreen,dual-core,Yes,480.0,Yes,Yes,Yes,Yes,LED,MediaTek,126.0,64.7,10.0,,109.0,No,Yes,Yes,microSD,3G,Regular,GSM,32.0
4326,OnePlus,3,50.0,8.0,2.0,,,1,16.0,,2023.0,6.74,Android,256.0,Yes,Yes,5000.0,12288.0,Yes,Touchscreen,octa-core,Yes,2772.0,,Yes,,No,LED,Qualcomm Snapdragon,163.4,74.3,8.7,,204.0,,,Yes,,4G,Nano-SIM,,
4327,Samsung,4,48.0,5.0,2.0,2.0,,1,16.0,,2021.0,6.5,Android,128.0,Yes,Yes,6000.0,4096.0,Yes,Touchscreen,octa-core,Yes,720.0,Yes,Yes,Yes,Yes,Yes,Samsung Exynos,164.0,75.9,9.7,10499.0,221.0,,Yes,,microSD,4G,Nano-SIM,GSM,512.0
4328,Jivi,1,2.0,,,,,1,,,2015.0,3.5,Android,0.5,Yes,Yes,1450.0,256.0,Yes,Touchscreen,one-core,Yes,320.0,Yes,Yes,No,Yes,LED,,109.6,59.6,10.5,2299.0,,Yes,Yes,No,microSD,3G,Regular,GSM,32.0
4329,Samsung,4,48.0,5.0,2.0,2.0,,1,16.0,,2021.0,6.5,Android,128.0,Yes,Yes,6000.0,4096.0,Yes,Touchscreen,octa-core,Yes,720.0,Yes,Yes,Yes,Yes,Yes,Samsung Exynos,164.0,75.9,9.7,11499.0,221.0,,Yes,,microSD,4G,Nano-SIM,GSM,512.0
4330,Vivo,1,8.0,,,,,1,5.0,,2014.0,4.5,Android,4.0,Yes,Yes,1900.0,1024.0,Yes,Touchscreen,quad-core,Yes,480.0,Yes,Yes,Yes,Yes,Yes,MediaTek,130.4,66.0,8.7,14499.0,126.0,No,Yes,No,microSD,3G,,GSM,
4331,Vivo,1,8.0,,,,,1,5.0,,2014.0,4.5,Android,4.0,Yes,Yes,1900.0,1024.0,Yes,Touchscreen,quad-core,Yes,480.0,Yes,Yes,Yes,Yes,Yes,MediaTek,130.4,66.0,8.7,14499.0,126.0,No,Yes,No,microSD,3G,,GSM,
4332,BQ,1,13.0,,,,,1,5.0,,,5.0,Ubuntu,16.0,Yes,Yes,2500.0,1024.0,Yes,Touchscreen,quad-core,Yes,720.0,Yes,Yes,Yes,No,LED,,142.0,71.0,8.65,2398.0,134.0,Yes,Yes,Yes,,3G,Micro-SIM,GSM,32.0
4333,Intex,1,13.0,,,,,1,5.0,,2015.0,5.0,Android,16.0,Yes,Yes,4000.0,2048.0,Yes,Touchscreen,quad-core,Yes,720.0,Yes,Yes,Yes,Yes,LED,MediaTek,147.0,72.0,8.65,6999.0,156.0,No,Yes,Yes,microSD,3G,Regular,GSM,32.0
4334,Intex,1,8.0,,,,,1,5.0,,2014.0,4.5,Android,8.0,Yes,Yes,1650.0,1024.0,Yes,Touchscreen,quad-core,Yes,480.0,Yes,Yes,Yes,Yes,LED,,134.0,65.0,8.2,6909.0,,No,Yes,Yes,microSD,3G,Regular,GSM,32.0
4335,Samsung,4,48.0,5.0,2.0,2.0,,1,16.0,,2021.0,6.5,Android,128.0,Yes,Yes,6000.0,4096.0,Yes,Touchscreen,octa-core,Yes,720.0,Yes,Yes,Yes,Yes,Yes,Samsung Exynos,164.0,75.9,9.7,11499.0,221.0,,Yes,,microSD,4G,Nano-SIM,GSM,512.0
4336,Samsung,1,5.0,,,,,1,2.0,,2017.0,4.5,Android,8.0,Yes,Yes,2050.0,1024.0,Yes,Touchscreen,quad-core,Yes,480.0,Yes,Yes,No,Yes,Yes,,132.6,69.3,8.9,7550.0,131.0,No,Yes,No,microSD,4G,Micro-SIM,GSM,128.0
4337,iBerry,1,13.0,,,,,1,5.0,,2016.0,5.5,Android,32.0,Yes,Yes,3000.0,4096.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,Dual LED,MediaTek Helio,148.4,74.2,7.3,,,No,Yes,No,microSD,4G,Regular,GSM,128.0
4338,Lava,1,5.0,,,,,1,,,2014.0,4.5,Android,8.0,Yes,Yes,1650.0,1024.0,Yes,Touchscreen,dual-core,Yes,480.0,Yes,Yes,Yes,Yes,Yes,,130.0,65.0,8.7,6495.0,,No,Yes,No,microSD,3G,Micro-SIM,GSM,32.0
4339,Samsung,4,48.0,5.0,2.0,2.0,,1,16.0,,2021.0,6.5,Android,128.0,Yes,Yes,6000.0,4096.0,Yes,Touchscreen,octa-core,Yes,720.0,Yes,Yes,Yes,Yes,Yes,Samsung Exynos,164.0,75.9,9.7,11490.0,221.0,,Yes,,microSD,4G,Nano-SIM,GSM,512.0
4340,Oppo,1,13.0,,,,,1,8.0,,2015.0,5.5,Android,32.0,Yes,Yes,3070.0,4096.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,LED,Qualcomm Snapdragon,151.8,75.4,6.95,,155.0,No,Yes,Yes,microSD,4G,Micro-SIM,GSM,128.0
4341,Vivo,2,13.0,2.0,,,,1,16.0,,2018.0,6.26,Android,128.0,Yes,Yes,3260.0,4096.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,LED,Qualcomm Snapdragon,154.81,75.03,7.89,,149.3,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,256.0
